layer1,dropout1,epochs,filter1,filter2,kernel_size,strides,pool_size,accuracy,f1,time
512,0.2,50,32,32,(3, 3),(1, 1),(2, 2),0.9810102301790281,0.9810000759914126,21:9
512,0.2,50,32,64,(3, 3),(1, 1),(2, 2),0.9801470588235295,0.9801228141313472,11:7
512,0.2,50,64,32,(3, 3),(1, 1),(2, 2),0.9815537084398978,0.9815562102310191,21:38
512,0.2,50,64,64,(3, 3),(1, 1),(2, 2),0.982193094629156,0.9821967236468838,14:31
