layer1,layer2,dropout1,epochs,filters,kernel_size,strides,pool_size,accuracy,f1,time
512,256,0.2,50,32,(3, 3),(1, 1),(2, 2),0.9812659846547315,0.9812662125264084,14:52
512,512,0.2,50,32,(3, 3),(1, 1),(2, 2),0.9807864450127877,0.9808157603035669,19:13
512,1024,0.2,50,32,(3, 3),(1, 1),(2, 2),0.980274936061381,0.9802837332823255,23:55
