epoch,acc,loss,val_acc,val_loss
0,0.796403452685422,0.7336647135827242,0.8826726342406115,0.39476851788933015
1,0.9217870843989769,0.25881115965202184,0.9197570332175935,0.2728361389826021
2,0.9490728900255755,0.16315605040625347,0.9175191815551894,0.2877816316988462
3,0.9644501278772378,0.11278360437642297,0.9257033248386725,0.2774282500490813
4,0.968574168797954,0.09838678693429202,0.9234654731152917,0.30969269770528657
5,0.9750159846547315,0.0785617487589338,0.9276214833454708,0.3085151309123658
6,0.977829283887468,0.07150443432650314,0.9304987211971332,0.32032516509951914
7,0.9780690537084399,0.06995538702466805,0.9278772378211742,0.3407674832034932
8,0.9823049872122762,0.05865803499909072,0.9383631713554987,0.33231761628068757
9,0.9823049872122762,0.060844347831609684,0.925255754445215,0.4127622014877465
10,0.9837595907928389,0.05682535924768025,0.9303708440202582,0.38666875083410346
11,0.9859175191815857,0.052313732639395594,0.930562659816059,0.4083351589948334
12,0.9856297953964195,0.053245840321744856,0.9356138107111996,0.40786404861551123
13,0.9875,0.04912129202398028,0.9369565217086421,0.40144188333096703
14,0.9860294117647059,0.05113688622982397,0.9336317135244989,0.46164884200882966
15,0.9877877237851662,0.04867372106348662,0.939641943703527,0.407438316269134
16,0.9887468030690537,0.046842280475608705,0.9375959078979005,0.4421074609485139
17,0.988618925831202,0.046122653291962815,0.934718670046238,0.4624080307221485
18,0.9896099744245525,0.04252114481698016,0.9363810741383096,0.47566975562664393
19,0.9889226342710997,0.04697473511511498,0.9363171355193838,0.4916566185506797
20,0.9914641943734015,0.03619530984660555,0.9367647058518647,0.48352278683767536
21,0.9900575447570332,0.04561656600381073,0.9338874680002023,0.5389987715580293
22,0.9905051150895141,0.04178055467931922,0.933184143192018,0.5437267610633453
23,0.990744884910486,0.04032641823176703,0.9387468030385654,0.5289596356240202
24,0.9908567774936061,0.04262581323799614,0.9343989769516089,0.5463301937340385
25,0.9916240409207161,0.036993741620006966,0.9408567774631178,0.5350128552599257
26,0.9928708439897698,0.03484187777575432,0.9328005114784631,0.599756930111174
27,0.9902173913043478,0.0464364249718412,0.9393222506698745,0.5374638731696821
28,0.9921675191815856,0.039952293956600354,0.9350383632018439,0.5976407828767386
29,0.9919757033248082,0.04095127322257573,0.9348465472840897,0.5921017590455886
30,0.9923113810741688,0.04100821244448148,0.9350383631408672,0.6011196676042041
31,0.9923273657289002,0.040097935316501965,0.9364450127572355,0.5876774601164849
32,0.9918957800511509,0.04512624077135552,0.9374680306600488,0.5929281792017709
33,0.9936540920716113,0.035539235356984715,0.9416879795701303,0.532706115149388
34,0.9937819693094629,0.03417784464012249,0.9383631713250105,0.5897115255689311
35,0.9937979539641943,0.033429783255387216,0.9376598465168263,0.6051070381893147
36,0.9933184143222507,0.037303905143950114,0.9418797953659311,0.5660674046392165
37,0.9935901534526854,0.03514112924428197,0.9403452685726877,0.5957211713970002
38,0.9937020460358056,0.035132921376183,0.9388746803373936,0.6352562528194428
39,0.9935581841432225,0.038052546160084286,0.9397058823224529,0.5979366703081321
40,0.9943574168797954,0.0322372486118586,0.9411125319997977,0.6117661660457088
41,0.9932704603580562,0.043836772816429524,0.9398337596212811,0.6476148867526945
42,0.9940217391304348,0.03634191995981192,0.9370843990074704,0.673907041147526
43,0.9937819693094629,0.03887032296187013,0.9416240408902278,0.617270825994859
44,0.9941176470588236,0.03789637102596279,0.9420716112227087,0.6000214901414149
45,0.9944373401534526,0.0349457552682809,0.9395140664656754,0.6710420006000533
46,0.9937020460358056,0.04150282362384935,0.9399616367981561,0.6575317867851774
47,0.9950287723785166,0.033435577613003344,0.9373401534221971,0.6857761910934613
48,0.9941656010230179,0.04142919477658755,0.939514066526652,0.645611469779362
49,0.9947410485933503,0.03554897777333111,0.9413682864145245,0.6372360252397358
50,0.993925831202046,0.04308103139449828,0.9415601022713019,0.6429940515918524
51,0.9942934782608696,0.03899589304325587,0.9414961636523761,0.6331831959908085
52,0.9943574168797954,0.04110533364378066,0.9420716112836852,0.6387722794068972
53,0.9952046035805626,0.030925695720988654,0.9423913043173378,0.6589927067460692
54,0.9946131713554988,0.036957251330975695,0.9415601022713019,0.6640935203627949
55,0.9945332480818414,0.03705814477489347,0.9404731457495629,0.6767616619332744
56,0.9942774936061382,0.04285353125022647,0.939641943703527,0.7215738212132858
57,0.9948529411764706,0.03699560519820797,0.9407289002252661,0.6908797830071868
58,0.9945812020460358,0.043437714767050474,0.940792838844192,0.6873097214716185
59,0.9958120204603581,0.02981279653306879,0.9413682864145245,0.6843761250487478
60,0.9955562659846547,0.030275993262804356,0.9430306905675727,0.6499710725369294
61,0.9953804347826087,0.0329298137029689,0.940025575417082,0.6849003887392695
62,0.9955882352941177,0.030709256551056073,0.9390025575142688,0.7176433268158119
63,0.9942135549872123,0.0461035787069502,0.9417519181280795,0.7029011328219575
64,0.9960358056265984,0.027214989850816686,0.9380434782303813,0.7213932588236196
65,0.9956042199488491,0.033376328218682576,0.9390664961331946,0.7331435184390583
66,0.9955242966751918,0.03559510877840482,0.9381713554682329,0.7327046741490773
67,0.9955402813299232,0.033521556974242965,0.9446930945986677,0.669882233748688
68,0.9957320971867007,0.0318380368779706,0.9433503836317135,0.6676940690648493
69,0.9956202046035806,0.034430515974725594,0.9398337595907928,0.7328487181377829
70,0.9951726342710997,0.036633287592450076,0.9416879795091536,0.7206033221730996
71,0.9955402813299232,0.034420910473232195,0.9421994884605602,0.6964027314190803
72,0.9960358056265984,0.031005192115879817,0.9372762148032713,0.7727915251549362
73,0.99528452685422,0.04014830928905943,0.9423913043173378,0.6991816505502579
74,0.9960677749360614,0.03232574064359188,0.9439897697904835,0.6790586198816653
75,0.9957001278772378,0.03670239302570789,0.9395140664656754,0.7491848453148262
76,0.9952685421994885,0.03834273176419343,0.9441815856472611,0.70162383517115
77,0.9951246803069054,0.040511197224737616,0.944948849074371,0.6794597388375956
78,0.9956202046035806,0.036870831650688225,0.9467391304042942,0.6651004483034524
79,0.9963395140664961,0.03135056720925127,0.9418797953659311,0.7181497745201109
80,0.9960997442455243,0.033132250712595804,0.9377237851967287,0.7821414667607798
81,0.9958759590792838,0.0331656625868447,0.945332480787926,0.690109066413524
82,0.9955242966751918,0.03681797125359143,0.9474424552124785,0.6690758840696754
83,0.9964993606138107,0.03063978041534454,0.9469948849409743,0.680307083466123
84,0.9953164961636829,0.03975206809655271,0.9409846547009695,0.7554569439466039
85,0.9946611253196931,0.046644714230450565,0.939641943703527,0.7600642620269401
86,0.996403452685422,0.03205788330292551,0.9428388746498186,0.733731756645817
87,0.9960358056265984,0.031650601819350546,0.938491048562862,0.8158708448172286
88,0.9963075447570332,0.030855875341844658,0.9455242966447035,0.7113255237913024
89,0.9961317135549872,0.03333276929793159,0.9448209718365194,0.6931253838941439
90,0.996019820971867,0.037601891763244,0.9398976981792304,0.7896140066115647
91,0.9958599744245524,0.03589704292833263,0.9452685421690001,0.7087928069406273
92,0.9964673913043478,0.033661045805514676,0.9452685421690001,0.7073695698970897
93,0.9957960358056266,0.03964010959347424,0.9445012787418902,0.7112991292748218
94,0.9967071611253197,0.029765458853075417,0.9429028132687445,0.7599567713620395
95,0.9955402813299232,0.04001195041399049,0.9443734015040386,0.7311861022526105
96,0.9959079283887468,0.03939111306259906,0.9442455242661869,0.7199189729358767
97,0.9956521739130435,0.03919386418588065,0.9434782608390769,0.7304236131146207
98,0.9966592071611253,0.030985062696156623,0.9448849104554452,0.7181739358980058
99,0.9964514066496164,0.034242868562299654,0.9452685421690001,0.7105761052121424
100,0.9963395140664961,0.03407720736276158,0.9448209718365194,0.7390280670536271
101,0.9962116368286446,0.03588563534174384,0.9485933503531434,0.6855384458171367
102,0.9963235294117647,0.035288184259794464,0.9402813298927853,0.7982708008649768
103,0.9957161125319693,0.045020505806839056,0.9434143222201511,0.7459268460993327
104,0.9966751918158567,0.030685812350433446,0.939897698240207,0.7891147231727572
105,0.9956841432225064,0.043778814231438465,0.9430946291255219,0.7721306112582974
106,0.9966751918158567,0.03077508192278015,0.9463554986907393,0.7138619305584283
107,0.9966272378516624,0.033857339195850135,0.9481457800206626,0.6890245317038471
108,0.9965632992327366,0.03258167818992991,0.9441176470283352,0.7498842592458296
109,0.9960677749360614,0.039102118845401684,0.9421994884605602,0.7948576078798455
110,0.9966751918158567,0.032797672292863844,0.9436700766958545,0.7531670189101921
111,0.9961157289002558,0.04036183972742635,0.9441815856472611,0.7470659637271286
112,0.9961317135549872,0.03961553786220114,0.9426470587930411,0.7583653381139862
113,0.9960997442455243,0.03908289722726632,0.9469309462610718,0.7151486980135098
114,0.9968670076726343,0.03187663165418294,0.9451406649311486,0.755064011207822
115,0.996195652173913,0.03663318563620267,0.9421994884605602,0.7903840383044811
116,0.9965313299232736,0.03430922122305513,0.9464194373096652,0.7402455135878679
117,0.996371483375959,0.03663501857913767,0.9442455242661869,0.7561954302807853
118,0.9968510230179028,0.03137045570973503,0.9450127876932969,0.7409929824376298
119,0.9962755754475703,0.04005098979076352,0.9405370843684887,0.8147741722322236
120,0.9959239130434783,0.0427496365586687,0.9420076726037828,0.7861993735958382
121,0.9962436061381074,0.04058486705847887,0.9454603580257777,0.7433528812201947
122,0.9963075447570332,0.03900247581409147,0.9423273656984119,0.7816312559870966
123,0.9967231457800512,0.03444157096286304,0.9447570332175935,0.7500625580512041
124,0.996611253196931,0.03423805789680278,0.9420076726037828,0.7942589527429968
125,0.9965313299232736,0.03538845750736422,0.9429028132687445,0.7779924890954414
126,0.9961317135549872,0.03958728298604766,0.944565217360816,0.7704194721086426
127,0.9968350383631713,0.031250055980763136,0.9459718670381609,0.7506179994675717
128,0.9964354219948849,0.03619763399139554,0.9429028132687445,0.7765825505432546
129,0.9967710997442455,0.034026330390637634,0.9422634271404627,0.7979077360887841
130,0.9967551150895141,0.033423339347723936,0.9459718669771843,0.7432163362542152
131,0.9963554987212276,0.03721300330975668,0.9425191815551894,0.7992714597728456
